post_date,account_username,comment_username,comment_text,likes_comment,comment_time,caption,post_url,total_post_likes,total_post_comments
2025-08-11,kontannews,user_45878,Market boncos ngeri bgt. [7277],12,2025-08-12 22:24:18.076602544,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23534/,4295,402
2025-08-11,cnbcindonesia,user_84766,Saham menguntungkan untuk jangka panjang. [7288],4,2025-08-12 07:03:40.273342448,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23535/,4773,231
2025-08-12,kontannews,user_52935,Saham bullish mantap! #cuan [4267],24,2025-08-12 13:12:02.470082336,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23536/,5683,402
2025-08-12,idx_channel,user_49752,Porto hancur cut loss mending. [3796],9,2025-08-12 21:27:24.666822224,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23537/,5079,341
2025-08-12,kontannews,user_3956,IHSG turun tajam ngeri bgt. [7796],1,2025-08-12 18:09:46.863562112,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23538/,4838,340
2025-08-12,katadatacoid,user_93813,Inflasi tolong jelaskan akhir tahun? [3929],8,2025-08-12 03:36:09.060302000,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23539/,4435,193
2025-08-12,bisniscom,user_45255,Ekonomi turun tajam resesi di depan mata. [5189],4,2025-08-12 20:48:31.257041904,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23540/,4766,426
2025-08-12,kontannews,user_69154,Market hold dulu min? [1670],2,2025-08-12 10:04:53.453781792,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23541/,4984,510
2025-08-12,cnbcindonesia,user_71285,Portofolio sangat bagus waktunya serok bawah 🚀 [6038],1,2025-08-12 19:27:15.650521680,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23542/,5175,352
2025-08-12,kontannews,user_65171,Market anjlok resesi di depan mata. [8265],1,2025-08-12 13:48:37.847261568,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23543/,4508,169
2025-08-12,bisniscom,user_70833,Market merah merona gak jelas! 🤬 [7248],1,2025-08-13 00:16:00.044001456,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23544/,5042,284
2025-08-12,cnbcindonesia,user_2386,Kebijakan boncos pada kabur. [6712],4,2025-08-12 14:52:22.240741360,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23545/,3740,185
2025-08-12,bisniscom,user_30947,IHSG meroket untuk jangka panjang. [3823],7,2025-08-12 13:23:44.437481248,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23546/,3935,311
2025-08-12,bisniscom,user_18688,Porto hancur resesi di depan mata. [3604],0,2025-08-12 18:37:06.634221136,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23547/,5367,312
2025-08-12,cnbcindonesia,user_3453,IHSG merah merona gak jelas! 🤬 [7691],5,2025-08-13 04:43:28.830961024,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23548/,5734,405
2025-08-12,bisniscom,user_11623,Asing hancur pada kabur. [2240],1,2025-08-12 20:41:51.027700928,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23549/,5437,270
2025-08-12,idx_channel,user_29470,Portofolio meroket waktunya serok bawah 🚀 [8542],3,2025-08-12 23:27:13.224440816,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23550/,4342,359
2025-08-12,kontannews,user_77499,Asing merah merona gak jelas! 🤬 [3635],2,2025-08-13 06:39:35.421180704,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23551/,5922,235
2025-08-12,kontannews,user_85536,IHSG naik mantap! #cuan [2628],2,2025-08-13 03:19:57.617920592,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23552/,5754,302
2025-08-12,bisniscom,user_96248,Asing turun tajam gak jelas! 🤬 [7280],1,2025-08-13 03:38:19.814660480,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23553/,4395,379
2025-08-12,katadatacoid,user_72433,Market menunggu rilis akhir tahun? [2289],9,2025-08-13 02:11:42.011400384,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23554/,5591,395
2025-08-12,idx_channel,user_8579,Portofolio hijau terus inflasi terkendali. [7672],17,2025-08-13 17:32:04.208140272,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23555/,4492,453
2025-08-12,cnbcindonesia,user_26497,Saham sangat bagus untuk jangka panjang. [4084],2,2025-08-13 06:24:26.404880160,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23556/,5453,257
2025-08-12,idx_channel,user_24176,Porto hancur pada kabur. [8795],7,2025-08-13 01:49:48.601620048,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23557/,3855,283
2025-08-12,kontannews,user_58866,IHSG turun tajam cut loss mending. [9870],2,2025-08-13 03:21:10.798359936,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23558/,5331,213
2025-08-12,cnbcindonesia,user_99765,Market bullish fundamental kuat. [2668],0,2025-08-12 23:47:32.995099840,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23559/,3914,466
2025-08-12,bisniscom,user_65856,IHSG anjlok pada kabur. [2472],6,2025-08-13 01:03:55.191839728,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23560/,4093,150
2025-08-13,bisniscom,user_24275,Kebijakan merah merona resesi di depan mata. [1794],5,2025-08-13 02:49:17.388579616,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23561/,5842,190
2025-08-13,katadatacoid,user_53549,Investasi rebound inflasi terkendali. [4333],11,2025-08-13 04:12:39.585319504,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23562/,5121,185
2025-08-13,bisniscom,user_18159,Asing crash resesi di depan mata. [9717],1,2025-08-13 15:15:01.782059392,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23563/,6422,164
2025-08-13,bisniscom,user_58192,Kondisi ekonomi bullish fundamental kuat. [1583],3,2025-08-13 13:38:23.978799296,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23564/,6768,309
2025-08-13,cnbcindonesia,user_43247,Market hold dulu bulan ini. [3419],13,2025-08-13 06:06:46.175539184,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23565/,5373,253
2025-08-13,cnbcindonesia,user_2440,Inflasi apa dampaknya wait and see. [8678],8,2025-08-13 11:49:08.372279072,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23566/,4118,188
2025-08-13,cnbcindonesia,user_80700,Ekonomi boncos ngeri bgt. [1315],12,2025-08-13 07:55:30.569018960,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23567/,5154,263
2025-08-13,katadatacoid,user_73299,Market apa dampaknya akhir tahun? [3525],2,2025-08-14 02:43:52.765758848,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23568/,4451,524
2025-08-13,bisniscom,user_57997,Asing turun tajam gak jelas! 🤬 [6390],3,2025-08-14 04:32:14.962498752,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23569/,5098,422
2025-08-13,bisniscom,user_4418,Ekonomi hancur cut loss mending. [4437],1,2025-08-13 16:20:37.159238640,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23570/,4504,287
2025-08-13,idx_channel,user_74854,Kondisi ekonomi naik fundamental kuat. [3349],7,2025-08-14 02:20:59.355978528,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23571/,3611,225
2025-08-13,katadatacoid,user_28274,Kebijakan BI naik mantap! #cuan [9833],1,2025-08-13 22:16:21.552718416,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23572/,5964,437
2025-08-13,cnbcindonesia,user_26140,Kebijakan turun tajam resesi di depan mata. [8055],7,2025-08-14 03:04:43.749458320,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23573/,3984,264
2025-08-13,idx_channel,user_55381,Porto anjlok pada kabur. [9872],5,2025-08-13 20:22:05.946198208,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23574/,5052,316
2025-08-13,katadatacoid,user_56454,Suku bunga apa dampaknya lebih detail? [4498],5,2025-08-14 02:52:28.142938096,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23575/,4980,192
2025-08-13,cnbcindonesia,user_73953,Suku bunga apa dampaknya wait and see. [5428],1,2025-08-13 16:46:50.339677984,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23576/,4589,194
2025-08-13,katadatacoid,user_43082,IHSG merah merona cut loss mending. [2216],1,2025-08-14 04:21:12.536417872,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23577/,2914,205
2025-08-13,kontannews,user_32438,Saham menguntungkan mantap! #cuan [1079],1,2025-08-14 11:28:34.733157776,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23578/,6259,419
2025-08-13,bisniscom,user_79372,Porto anjlok cut loss mending. [9528],5,2025-08-13 18:29:56.929897664,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23579/,4428,135
2025-08-13,katadatacoid,user_4623,Ekonomi bearish cut loss mending. [9356],15,2025-08-14 05:30:19.126637552,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23580/,4965,303
2025-08-13,katadatacoid,user_52660,Kebijakan merah merona resesi di depan mata. [6035],6,2025-08-14 06:24:41.323377440,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23581/,3135,316
2025-08-13,kontannews,user_96752,Market bearish pada kabur. [1606],2,2025-08-14 17:21:03.520117328,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23582/,4952,485
2025-08-13,bisniscom,user_9031,Asing boncos gak jelas! 🤬 [8005],9,2025-08-14 11:38:25.716857232,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23583/,3347,465
2025-08-13,bisniscom,user_1170,Kondisi ekonomi naik inflasi terkendali. [9492],3,2025-08-14 21:55:47.913597120,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23584/,5867,198
2025-08-14,bisniscom,user_43943,IHSG boncos ngeri bgt. [7824],1,2025-08-14 10:56:10.110337008,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23585/,5207,273
2025-08-14,idx_channel,user_56077,Asing boncos gak jelas! 🤬 [8968],2,2025-08-14 06:09:32.307076896,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23586/,4530,304
2025-08-14,bisniscom,user_35234,IHSG merah merona cut loss mending. [6559],6,2025-08-14 02:23:54.503816784,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23587/,4145,432
2025-08-14,idx_channel,user_92971,Kebijakan turun tajam gak jelas! 🤬 [5248],12,2025-08-14 03:17:16.700556688,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23588/,5898,265
2025-08-14,cnbcindonesia,user_70692,IHSG anjlok pada kabur. [9104],2,2025-08-14 04:17:38.897296576,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23589/,5238,323
2025-08-14,katadatacoid,user_74110,Investasi rebound fundamental kuat. [7295],1,2025-08-15 00:01:01.094036464,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23590/,4406,326
2025-08-14,bisniscom,user_22327,Suku bunga tolong jelaskan lebih detail? [3659],1,2025-08-14 21:19:23.290776352,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23591/,4099,149
2025-08-14,idx_channel,user_83202,IHSG hold dulu min? [5405],7,2025-08-14 07:21:45.487516240,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23592/,4257,339
2025-08-14,cnbcindonesia,user_95166,Inflasi hold dulu min? [5389],2,2025-08-14 10:30:07.684256144,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23593/,6208,331
2025-08-14,katadatacoid,user_18242,Market merah merona cut loss mending. [9679],1,2025-08-14 21:52:29.880996032,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23594/,4216,276
2025-08-14,cnbcindonesia,user_12370,Market hijau terus fundamental kuat. [5334],22,2025-08-14 15:07:52.077735920,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23595/,3880,456
2025-08-14,kontannews,user_48394,Market tolong jelaskan lebih detail? [2114],5,2025-08-14 13:55:14.274475808,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23596/,4254,448
2025-08-14,bisniscom,user_89927,IHSG menguntungkan untuk jangka panjang. [1001],4,2025-08-14 21:19:36.471215712,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23597/,4363,341
2025-08-14,bisniscom,user_73459,IHSG menguntungkan mantap! #cuan [1341],2,2025-08-15 05:52:58.667955600,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23598/,6466,316
2025-08-14,katadatacoid,user_64326,Suku bunga menunggu rilis akhir tahun? [3935],2,2025-08-15 08:35:20.864695488,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23599/,5830,425
2025-08-14,bisniscom,user_68305,Porto hancur gak jelas! 🤬 [6141],6,2025-08-14 16:49:43.061435376,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23600/,6280,252
2025-08-14,idx_channel,user_93309,IHSG merah merona cut loss mending. [8463],16,2025-08-15 13:40:05.258175264,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23601/,3727,346
2025-08-14,kontannews,user_41112,IHSG berapa target bulan ini. [7306],3,2025-08-14 21:30:27.454915168,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23602/,4066,344
2025-08-14,cnbcindonesia,user_88784,IHSG hold dulu min? [2479],8,2025-08-15 09:22:49.651655056,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23603/,3282,272
2025-08-14,bisniscom,user_43346,Portofolio sangat bagus fundamental kuat. [6990],10,2025-08-14 22:13:11.848394944,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23604/,6358,268
2025-08-14,cnbcindonesia,user_46821,Market boncos ngeri bgt. [5034],24,2025-08-15 11:05:34.045134832,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23605/,4637,359
2025-08-14,idx_channel,user_82771,Ekonomi bearish resesi di depan mata. [9824],0,2025-08-15 04:23:56.241874720,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23606/,6458,404
2025-08-14,cnbcindonesia,user_88528,Asing merah merona ngeri bgt. [9576],0,2025-08-15 01:46:18.438614624,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23607/,4631,287
2025-08-14,kontannews,user_2437,Inflasi apa dampaknya akhir tahun? [4019],15,2025-08-15 11:55:40.635354512,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23608/,4526,162
2025-08-14,katadatacoid,user_21048,Porto turun tajam ngeri bgt. [8586],11,2025-08-15 09:04:02.832094400,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23609/,4681,150
2025-08-15,kontannews,user_20686,Kebijakan merah merona pada kabur. [9990],0,2025-08-15 18:36:25.028834288,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23610/,4237,342
2025-08-15,bisniscom,user_70527,IHSG apa dampaknya akhir tahun? [4852],0,2025-08-15 14:19:47.225574176,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23611/,5426,234
2025-08-15,kontannews,user_11748,Inflasi hold dulu akhir tahun? [7722],2,2025-08-15 21:40:09.422314080,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23612/,5491,374
2025-08-15,kontannews,user_89914,Porto anjlok cut loss mending. [1422],7,2025-08-15 04:57:31.619053968,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23613/,5633,354
2025-08-15,kontannews,user_44035,Ekonomi boncos gak jelas! 🤬 [1017],0,2025-08-16 03:57:53.815793856,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23614/,6203,125
2025-08-15,cnbcindonesia,user_50218,Asing hancur ngeri bgt. [1459],3,2025-08-15 10:31:16.012533744,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23615/,4385,344
2025-08-15,katadatacoid,user_85775,IHSG boncos cut loss mending. [7347],19,2025-08-15 19:47:38.209273632,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23616/,5678,493
2025-08-15,cnbcindonesia,user_60533,Perbankan hold dulu min? [2422],0,2025-08-15 13:18:00.406013536,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23617/,3025,276
2025-08-15,idx_channel,user_49808,IHSG hold dulu bulan ini. [1340],4,2025-08-15 19:50:22.602753424,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23618/,6060,229
2025-08-15,kontannews,user_70249,Ekonomi hancur resesi di depan mata. [2476],15,2025-08-16 00:06:44.799493312,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23619/,6356,393
2025-08-15,cnbcindonesia,user_82465,Porto crash ngeri bgt. [7557],12,2025-08-15 22:57:06.996233200,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23620/,4233,154
2025-08-15,katadatacoid,user_47180,Market hijau terus untuk jangka panjang. [4672],1,2025-08-15 22:16:29.192973104,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23621/,4834,96
